STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1818097.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1428815.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,694175.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,734640.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,8557334.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,709872.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3537399.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1428815.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,439944.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,208667.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,231277.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,37252.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,17611.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,19641.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,171937.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,81522.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,90415.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,75915.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,35882.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,40033.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,439944.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,208667.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,231277.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,37252.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,17611.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,19641.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,171937.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,81522.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,90415.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,75915.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,35882.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,40033.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,439944.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,208667.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,231277.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,37252.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,17611.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,19641.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,171937.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,81522.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,90415.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,75915.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,35882.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,40033.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,439944.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,208667.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,231277.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,37252.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,17611.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,19641.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,171937.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,81522.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,90415.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75915.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,35882.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y_GE9,9 years old and over,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,40033.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,439944.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,208667.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y5T16,5 to 16 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,231277.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,37252.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,17611.5,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,M,Male,Y10,10 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,19641.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,_T,Total,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,171937.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_LPGD_SE_LPV_POP,Population for Reference Year 2019,F,Female,Y10T14,10 to 14 years old,_T,Total,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,81522.0,WB_LPGD,Learning Poverty Global Database,0,Units,COUNT,Count (Integer),602,CCYY,A,Normal value,PU,Public
